,train_img_path,train_anno_path
553,/content/drive/My Drive/Colab Notebooks/MaskRCNN_brain_mri/kaggle_3m/TCGA_DU_7304_19930325/TCGA_DU_7304_19930325_22.tif,/content/drive/My Drive/Colab Notebooks/MaskRCNN_brain_mri/kaggle_3m/TCGA_DU_7304_19930325/TCGA_DU_7304_19930325_22_mask.tif
554,/content/drive/My Drive/Colab Notebooks/MaskRCNN_brain_mri/kaggle_3m/TCGA_DU_7304_19930325/TCGA_DU_7304_19930325_23.tif,/content/drive/My Drive/Colab Notebooks/MaskRCNN_brain_mri/kaggle_3m/TCGA_DU_7304_19930325/TCGA_DU_7304_19930325_23_mask.tif
555,/content/drive/My Drive/Colab Notebooks/MaskRCNN_brain_mri/kaggle_3m/TCGA_DU_7304_19930325/TCGA_DU_7304_19930325_24.tif,/content/drive/My Drive/Colab Notebooks/MaskRCNN_brain_mri/kaggle_3m/TCGA_DU_7304_19930325/TCGA_DU_7304_19930325_24_mask.tif
556,/content/drive/My Drive/Colab Notebooks/MaskRCNN_brain_mri/kaggle_3m/TCGA_DU_7304_19930325/TCGA_DU_7304_19930325_25.tif,/content/drive/My Drive/Colab Notebooks/MaskRCNN_brain_mri/kaggle_3m/TCGA_DU_7304_19930325/TCGA_DU_7304_19930325_25_mask.tif
557,/content/drive/My Drive/Colab Notebooks/MaskRCNN_brain_mri/kaggle_3m/TCGA_DU_7304_19930325/TCGA_DU_7304_19930325_26.tif,/content/drive/My Drive/Colab Notebooks/MaskRCNN_brain_mri/kaggle_3m/TCGA_DU_7304_19930325/TCGA_DU_7304_19930325_26_mask.tif
558,/content/drive/My Drive/Colab Notebooks/MaskRCNN_brain_mri/kaggle_3m/TCGA_DU_7304_19930325/TCGA_DU_7304_19930325_27.tif,/content/drive/My Drive/Colab Notebooks/MaskRCNN_brain_mri/kaggle_3m/TCGA_DU_7304_19930325/TCGA_DU_7304_19930325_27_mask.tif
559,/content/drive/My Drive/Colab Notebooks/MaskRCNN_brain_mri/kaggle_3m/TCGA_DU_7304_19930325/TCGA_DU_7304_19930325_28.tif,/content/drive/My Drive/Colab Notebooks/MaskRCNN_brain_mri/kaggle_3m/TCGA_DU_7304_19930325/TCGA_DU_7304_19930325_28_mask.tif
560,/content/drive/My Drive/Colab Notebooks/MaskRCNN_brain_mri/kaggle_3m/TCGA_DU_7304_19930325/TCGA_DU_7304_19930325_29.tif,/content/drive/My Drive/Colab Notebooks/MaskRCNN_brain_mri/kaggle_3m/TCGA_DU_7304_19930325/TCGA_DU_7304_19930325_29_mask.tif
561,/content/drive/My Drive/Colab Notebooks/MaskRCNN_brain_mri/kaggle_3m/TCGA_DU_7304_19930325/TCGA_DU_7304_19930325_30.tif,/content/drive/My Drive/Colab Notebooks/MaskRCNN_brain_mri/kaggle_3m/TCGA_DU_7304_19930325/TCGA_DU_7304_19930325_30_mask.tif
562,/content/drive/My Drive/Colab Notebooks/MaskRCNN_brain_mri/kaggle_3m/TCGA_DU_7304_19930325/TCGA_DU_7304_19930325_31.tif,/content/drive/My Drive/Colab Notebooks/MaskRCNN_brain_mri/kaggle_3m/TCGA_DU_7304_19930325/TCGA_DU_7304_19930325_31_mask.tif
563,/content/drive/My Drive/Colab Notebooks/MaskRCNN_brain_mri/kaggle_3m/TCGA_DU_7306_19930512/TCGA_DU_7306_19930512_15.tif,/content/drive/My Drive/Colab Notebooks/MaskRCNN_brain_mri/kaggle_3m/TCGA_DU_7306_19930512/TCGA_DU_7306_19930512_15_mask.tif
564,/content/drive/My Drive/Colab Notebooks/MaskRCNN_brain_mri/kaggle_3m/TCGA_DU_7306_19930512/TCGA_DU_7306_19930512_16.tif,/content/drive/My Drive/Colab Notebooks/MaskRCNN_brain_mri/kaggle_3m/TCGA_DU_7306_19930512/TCGA_DU_7306_19930512_16_mask.tif
565,/content/drive/My Drive/Colab Notebooks/MaskRCNN_brain_mri/kaggle_3m/TCGA_DU_7306_19930512/TCGA_DU_7306_19930512_17.tif,/content/drive/My Drive/Colab Notebooks/MaskRCNN_brain_mri/kaggle_3m/TCGA_DU_7306_19930512/TCGA_DU_7306_19930512_17_mask.tif
566,/content/drive/My Drive/Colab Notebooks/MaskRCNN_brain_mri/kaggle_3m/TCGA_DU_7306_19930512/TCGA_DU_7306_19930512_18.tif,/content/drive/My Drive/Colab Notebooks/MaskRCNN_brain_mri/kaggle_3m/TCGA_DU_7306_19930512/TCGA_DU_7306_19930512_18_mask.tif
567,/content/drive/My Drive/Colab Notebooks/MaskRCNN_brain_mri/kaggle_3m/TCGA_DU_7306_19930512/TCGA_DU_7306_19930512_19.tif,/content/drive/My Drive/Colab Notebooks/MaskRCNN_brain_mri/kaggle_3m/TCGA_DU_7306_19930512/TCGA_DU_7306_19930512_19_mask.tif
568,/content/drive/My Drive/Colab Notebooks/MaskRCNN_brain_mri/kaggle_3m/TCGA_DU_7306_19930512/TCGA_DU_7306_19930512_20.tif,/content/drive/My Drive/Colab Notebooks/MaskRCNN_brain_mri/kaggle_3m/TCGA_DU_7306_19930512/TCGA_DU_7306_19930512_20_mask.tif
569,/content/drive/My Drive/Colab Notebooks/MaskRCNN_brain_mri/kaggle_3m/TCGA_DU_7306_19930512/TCGA_DU_7306_19930512_21.tif,/content/drive/My Drive/Colab Notebooks/MaskRCNN_brain_mri/kaggle_3m/TCGA_DU_7306_19930512/TCGA_DU_7306_19930512_21_mask.tif
570,/content/drive/My Drive/Colab Notebooks/MaskRCNN_brain_mri/kaggle_3m/TCGA_DU_7306_19930512/TCGA_DU_7306_19930512_22.tif,/content/drive/My Drive/Colab Notebooks/MaskRCNN_brain_mri/kaggle_3m/TCGA_DU_7306_19930512/TCGA_DU_7306_19930512_22_mask.tif
571,/content/drive/My Drive/Colab Notebooks/MaskRCNN_brain_mri/kaggle_3m/TCGA_DU_7306_19930512/TCGA_DU_7306_19930512_23.tif,/content/drive/My Drive/Colab Notebooks/MaskRCNN_brain_mri/kaggle_3m/TCGA_DU_7306_19930512/TCGA_DU_7306_19930512_23_mask.tif
572,/content/drive/My Drive/Colab Notebooks/MaskRCNN_brain_mri/kaggle_3m/TCGA_DU_7306_19930512/TCGA_DU_7306_19930512_24.tif,/content/drive/My Drive/Colab Notebooks/MaskRCNN_brain_mri/kaggle_3m/TCGA_DU_7306_19930512/TCGA_DU_7306_19930512_24_mask.tif
573,/content/drive/My Drive/Colab Notebooks/MaskRCNN_brain_mri/kaggle_3m/TCGA_DU_7306_19930512/TCGA_DU_7306_19930512_25.tif,/content/drive/My Drive/Colab Notebooks/MaskRCNN_brain_mri/kaggle_3m/TCGA_DU_7306_19930512/TCGA_DU_7306_19930512_25_mask.tif
574,/content/drive/My Drive/Colab Notebooks/MaskRCNN_brain_mri/kaggle_3m/TCGA_DU_7306_19930512/TCGA_DU_7306_19930512_26.tif,/content/drive/My Drive/Colab Notebooks/MaskRCNN_brain_mri/kaggle_3m/TCGA_DU_7306_19930512/TCGA_DU_7306_19930512_26_mask.tif
575,/content/drive/My Drive/Colab Notebooks/MaskRCNN_brain_mri/kaggle_3m/TCGA_DU_7306_19930512/TCGA_DU_7306_19930512_27.tif,/content/drive/My Drive/Colab Notebooks/MaskRCNN_brain_mri/kaggle_3m/TCGA_DU_7306_19930512/TCGA_DU_7306_19930512_27_mask.tif
576,/content/drive/My Drive/Colab Notebooks/MaskRCNN_brain_mri/kaggle_3m/TCGA_DU_7309_19960831/TCGA_DU_7309_19960831_21.tif,/content/drive/My Drive/Colab Notebooks/MaskRCNN_brain_mri/kaggle_3m/TCGA_DU_7309_19960831/TCGA_DU_7309_19960831_21_mask.tif
577,/content/drive/My Drive/Colab Notebooks/MaskRCNN_brain_mri/kaggle_3m/TCGA_DU_7309_19960831/TCGA_DU_7309_19960831_22.tif,/content/drive/My Drive/Colab Notebooks/MaskRCNN_brain_mri/kaggle_3m/TCGA_DU_7309_19960831/TCGA_DU_7309_19960831_22_mask.tif
578,/content/drive/My Drive/Colab Notebooks/MaskRCNN_brain_mri/kaggle_3m/TCGA_DU_7309_19960831/TCGA_DU_7309_19960831_23.tif,/content/drive/My Drive/Colab Notebooks/MaskRCNN_brain_mri/kaggle_3m/TCGA_DU_7309_19960831/TCGA_DU_7309_19960831_23_mask.tif
579,/content/drive/My Drive/Colab Notebooks/MaskRCNN_brain_mri/kaggle_3m/TCGA_DU_7309_19960831/TCGA_DU_7309_19960831_24.tif,/content/drive/My Drive/Colab Notebooks/MaskRCNN_brain_mri/kaggle_3m/TCGA_DU_7309_19960831/TCGA_DU_7309_19960831_24_mask.tif
580,/content/drive/My Drive/Colab Notebooks/MaskRCNN_brain_mri/kaggle_3m/TCGA_DU_7309_19960831/TCGA_DU_7309_19960831_25.tif,/content/drive/My Drive/Colab Notebooks/MaskRCNN_brain_mri/kaggle_3m/TCGA_DU_7309_19960831/TCGA_DU_7309_19960831_25_mask.tif
581,/content/drive/My Drive/Colab Notebooks/MaskRCNN_brain_mri/kaggle_3m/TCGA_DU_7309_19960831/TCGA_DU_7309_19960831_26.tif,/content/drive/My Drive/Colab Notebooks/MaskRCNN_brain_mri/kaggle_3m/TCGA_DU_7309_19960831/TCGA_DU_7309_19960831_26_mask.tif
582,/content/drive/My Drive/Colab Notebooks/MaskRCNN_brain_mri/kaggle_3m/TCGA_DU_7309_19960831/TCGA_DU_7309_19960831_27.tif,/content/drive/My Drive/Colab Notebooks/MaskRCNN_brain_mri/kaggle_3m/TCGA_DU_7309_19960831/TCGA_DU_7309_19960831_27_mask.tif
583,/content/drive/My Drive/Colab Notebooks/MaskRCNN_brain_mri/kaggle_3m/TCGA_DU_7309_19960831/TCGA_DU_7309_19960831_28.tif,/content/drive/My Drive/Colab Notebooks/MaskRCNN_brain_mri/kaggle_3m/TCGA_DU_7309_19960831/TCGA_DU_7309_19960831_28_mask.tif
584,/content/drive/My Drive/Colab Notebooks/MaskRCNN_brain_mri/kaggle_3m/TCGA_DU_7309_19960831/TCGA_DU_7309_19960831_29.tif,/content/drive/My Drive/Colab Notebooks/MaskRCNN_brain_mri/kaggle_3m/TCGA_DU_7309_19960831/TCGA_DU_7309_19960831_29_mask.tif
585,/content/drive/My Drive/Colab Notebooks/MaskRCNN_brain_mri/kaggle_3m/TCGA_DU_8162_19961029/TCGA_DU_8162_19961029_11.tif,/content/drive/My Drive/Colab Notebooks/MaskRCNN_brain_mri/kaggle_3m/TCGA_DU_8162_19961029/TCGA_DU_8162_19961029_11_mask.tif
586,/content/drive/My Drive/Colab Notebooks/MaskRCNN_brain_mri/kaggle_3m/TCGA_DU_8162_19961029/TCGA_DU_8162_19961029_12.tif,/content/drive/My Drive/Colab Notebooks/MaskRCNN_brain_mri/kaggle_3m/TCGA_DU_8162_19961029/TCGA_DU_8162_19961029_12_mask.tif
587,/content/drive/My Drive/Colab Notebooks/MaskRCNN_brain_mri/kaggle_3m/TCGA_DU_8162_19961029/TCGA_DU_8162_19961029_13.tif,/content/drive/My Drive/Colab Notebooks/MaskRCNN_brain_mri/kaggle_3m/TCGA_DU_8162_19961029/TCGA_DU_8162_19961029_13_mask.tif
588,/content/drive/My Drive/Colab Notebooks/MaskRCNN_brain_mri/kaggle_3m/TCGA_DU_8162_19961029/TCGA_DU_8162_19961029_14.tif,/content/drive/My Drive/Colab Notebooks/MaskRCNN_brain_mri/kaggle_3m/TCGA_DU_8162_19961029/TCGA_DU_8162_19961029_14_mask.tif
589,/content/drive/My Drive/Colab Notebooks/MaskRCNN_brain_mri/kaggle_3m/TCGA_DU_8162_19961029/TCGA_DU_8162_19961029_15.tif,/content/drive/My Drive/Colab Notebooks/MaskRCNN_brain_mri/kaggle_3m/TCGA_DU_8162_19961029/TCGA_DU_8162_19961029_15_mask.tif
590,/content/drive/My Drive/Colab Notebooks/MaskRCNN_brain_mri/kaggle_3m/TCGA_DU_8162_19961029/TCGA_DU_8162_19961029_16.tif,/content/drive/My Drive/Colab Notebooks/MaskRCNN_brain_mri/kaggle_3m/TCGA_DU_8162_19961029/TCGA_DU_8162_19961029_16_mask.tif
591,/content/drive/My Drive/Colab Notebooks/MaskRCNN_brain_mri/kaggle_3m/TCGA_DU_8162_19961029/TCGA_DU_8162_19961029_17.tif,/content/drive/My Drive/Colab Notebooks/MaskRCNN_brain_mri/kaggle_3m/TCGA_DU_8162_19961029/TCGA_DU_8162_19961029_17_mask.tif
592,/content/drive/My Drive/Colab Notebooks/MaskRCNN_brain_mri/kaggle_3m/TCGA_DU_8162_19961029/TCGA_DU_8162_19961029_18.tif,/content/drive/My Drive/Colab Notebooks/MaskRCNN_brain_mri/kaggle_3m/TCGA_DU_8162_19961029/TCGA_DU_8162_19961029_18_mask.tif
593,/content/drive/My Drive/Colab Notebooks/MaskRCNN_brain_mri/kaggle_3m/TCGA_DU_8162_19961029/TCGA_DU_8162_19961029_19.tif,/content/drive/My Drive/Colab Notebooks/MaskRCNN_brain_mri/kaggle_3m/TCGA_DU_8162_19961029/TCGA_DU_8162_19961029_19_mask.tif
594,/content/drive/My Drive/Colab Notebooks/MaskRCNN_brain_mri/kaggle_3m/TCGA_DU_8163_19961119/TCGA_DU_8163_19961119_14.tif,/content/drive/My Drive/Colab Notebooks/MaskRCNN_brain_mri/kaggle_3m/TCGA_DU_8163_19961119/TCGA_DU_8163_19961119_14_mask.tif
595,/content/drive/My Drive/Colab Notebooks/MaskRCNN_brain_mri/kaggle_3m/TCGA_DU_8163_19961119/TCGA_DU_8163_19961119_15.tif,/content/drive/My Drive/Colab Notebooks/MaskRCNN_brain_mri/kaggle_3m/TCGA_DU_8163_19961119/TCGA_DU_8163_19961119_15_mask.tif
596,/content/drive/My Drive/Colab Notebooks/MaskRCNN_brain_mri/kaggle_3m/TCGA_DU_8163_19961119/TCGA_DU_8163_19961119_16.tif,/content/drive/My Drive/Colab Notebooks/MaskRCNN_brain_mri/kaggle_3m/TCGA_DU_8163_19961119/TCGA_DU_8163_19961119_16_mask.tif
597,/content/drive/My Drive/Colab Notebooks/MaskRCNN_brain_mri/kaggle_3m/TCGA_DU_8163_19961119/TCGA_DU_8163_19961119_17.tif,/content/drive/My Drive/Colab Notebooks/MaskRCNN_brain_mri/kaggle_3m/TCGA_DU_8163_19961119/TCGA_DU_8163_19961119_17_mask.tif
598,/content/drive/My Drive/Colab Notebooks/MaskRCNN_brain_mri/kaggle_3m/TCGA_DU_8163_19961119/TCGA_DU_8163_19961119_18.tif,/content/drive/My Drive/Colab Notebooks/MaskRCNN_brain_mri/kaggle_3m/TCGA_DU_8163_19961119/TCGA_DU_8163_19961119_18_mask.tif
599,/content/drive/My Drive/Colab Notebooks/MaskRCNN_brain_mri/kaggle_3m/TCGA_DU_8164_19970111/TCGA_DU_8164_19970111_20.tif,/content/drive/My Drive/Colab Notebooks/MaskRCNN_brain_mri/kaggle_3m/TCGA_DU_8164_19970111/TCGA_DU_8164_19970111_20_mask.tif
600,/content/drive/My Drive/Colab Notebooks/MaskRCNN_brain_mri/kaggle_3m/TCGA_DU_8164_19970111/TCGA_DU_8164_19970111_21.tif,/content/drive/My Drive/Colab Notebooks/MaskRCNN_brain_mri/kaggle_3m/TCGA_DU_8164_19970111/TCGA_DU_8164_19970111_21_mask.tif
601,/content/drive/My Drive/Colab Notebooks/MaskRCNN_brain_mri/kaggle_3m/TCGA_DU_8164_19970111/TCGA_DU_8164_19970111_22.tif,/content/drive/My Drive/Colab Notebooks/MaskRCNN_brain_mri/kaggle_3m/TCGA_DU_8164_19970111/TCGA_DU_8164_19970111_22_mask.tif
602,/content/drive/My Drive/Colab Notebooks/MaskRCNN_brain_mri/kaggle_3m/TCGA_DU_8164_19970111/TCGA_DU_8164_19970111_23.tif,/content/drive/My Drive/Colab Notebooks/MaskRCNN_brain_mri/kaggle_3m/TCGA_DU_8164_19970111/TCGA_DU_8164_19970111_23_mask.tif
603,/content/drive/My Drive/Colab Notebooks/MaskRCNN_brain_mri/kaggle_3m/TCGA_DU_8164_19970111/TCGA_DU_8164_19970111_24.tif,/content/drive/My Drive/Colab Notebooks/MaskRCNN_brain_mri/kaggle_3m/TCGA_DU_8164_19970111/TCGA_DU_8164_19970111_24_mask.tif
604,/content/drive/My Drive/Colab Notebooks/MaskRCNN_brain_mri/kaggle_3m/TCGA_DU_8164_19970111/TCGA_DU_8164_19970111_25.tif,/content/drive/My Drive/Colab Notebooks/MaskRCNN_brain_mri/kaggle_3m/TCGA_DU_8164_19970111/TCGA_DU_8164_19970111_25_mask.tif
605,/content/drive/My Drive/Colab Notebooks/MaskRCNN_brain_mri/kaggle_3m/TCGA_DU_8164_19970111/TCGA_DU_8164_19970111_26.tif,/content/drive/My Drive/Colab Notebooks/MaskRCNN_brain_mri/kaggle_3m/TCGA_DU_8164_19970111/TCGA_DU_8164_19970111_26_mask.tif
606,/content/drive/My Drive/Colab Notebooks/MaskRCNN_brain_mri/kaggle_3m/TCGA_DU_8164_19970111/TCGA_DU_8164_19970111_27.tif,/content/drive/My Drive/Colab Notebooks/MaskRCNN_brain_mri/kaggle_3m/TCGA_DU_8164_19970111/TCGA_DU_8164_19970111_27_mask.tif
607,/content/drive/My Drive/Colab Notebooks/MaskRCNN_brain_mri/kaggle_3m/TCGA_DU_8164_19970111/TCGA_DU_8164_19970111_28.tif,/content/drive/My Drive/Colab Notebooks/MaskRCNN_brain_mri/kaggle_3m/TCGA_DU_8164_19970111/TCGA_DU_8164_19970111_28_mask.tif
608,/content/drive/My Drive/Colab Notebooks/MaskRCNN_brain_mri/kaggle_3m/TCGA_DU_8164_19970111/TCGA_DU_8164_19970111_29.tif,/content/drive/My Drive/Colab Notebooks/MaskRCNN_brain_mri/kaggle_3m/TCGA_DU_8164_19970111/TCGA_DU_8164_19970111_29_mask.tif
609,/content/drive/My Drive/Colab Notebooks/MaskRCNN_brain_mri/kaggle_3m/TCGA_DU_8164_19970111/TCGA_DU_8164_19970111_30.tif,/content/drive/My Drive/Colab Notebooks/MaskRCNN_brain_mri/kaggle_3m/TCGA_DU_8164_19970111/TCGA_DU_8164_19970111_30_mask.tif
610,/content/drive/My Drive/Colab Notebooks/MaskRCNN_brain_mri/kaggle_3m/TCGA_DU_8164_19970111/TCGA_DU_8164_19970111_31.tif,/content/drive/My Drive/Colab Notebooks/MaskRCNN_brain_mri/kaggle_3m/TCGA_DU_8164_19970111/TCGA_DU_8164_19970111_31_mask.tif
611,/content/drive/My Drive/Colab Notebooks/MaskRCNN_brain_mri/kaggle_3m/TCGA_DU_8164_19970111/TCGA_DU_8164_19970111_32.tif,/content/drive/My Drive/Colab Notebooks/MaskRCNN_brain_mri/kaggle_3m/TCGA_DU_8164_19970111/TCGA_DU_8164_19970111_32_mask.tif
612,/content/drive/My Drive/Colab Notebooks/MaskRCNN_brain_mri/kaggle_3m/TCGA_DU_8165_19970205/TCGA_DU_8165_19970205_12.tif,/content/drive/My Drive/Colab Notebooks/MaskRCNN_brain_mri/kaggle_3m/TCGA_DU_8165_19970205/TCGA_DU_8165_19970205_12_mask.tif
613,/content/drive/My Drive/Colab Notebooks/MaskRCNN_brain_mri/kaggle_3m/TCGA_DU_8165_19970205/TCGA_DU_8165_19970205_13.tif,/content/drive/My Drive/Colab Notebooks/MaskRCNN_brain_mri/kaggle_3m/TCGA_DU_8165_19970205/TCGA_DU_8165_19970205_13_mask.tif
614,/content/drive/My Drive/Colab Notebooks/MaskRCNN_brain_mri/kaggle_3m/TCGA_DU_8165_19970205/TCGA_DU_8165_19970205_14.tif,/content/drive/My Drive/Colab Notebooks/MaskRCNN_brain_mri/kaggle_3m/TCGA_DU_8165_19970205/TCGA_DU_8165_19970205_14_mask.tif
615,/content/drive/My Drive/Colab Notebooks/MaskRCNN_brain_mri/kaggle_3m/TCGA_DU_8165_19970205/TCGA_DU_8165_19970205_15.tif,/content/drive/My Drive/Colab Notebooks/MaskRCNN_brain_mri/kaggle_3m/TCGA_DU_8165_19970205/TCGA_DU_8165_19970205_15_mask.tif
616,/content/drive/My Drive/Colab Notebooks/MaskRCNN_brain_mri/kaggle_3m/TCGA_DU_8165_19970205/TCGA_DU_8165_19970205_16.tif,/content/drive/My Drive/Colab Notebooks/MaskRCNN_brain_mri/kaggle_3m/TCGA_DU_8165_19970205/TCGA_DU_8165_19970205_16_mask.tif
617,/content/drive/My Drive/Colab Notebooks/MaskRCNN_brain_mri/kaggle_3m/TCGA_DU_8166_19970322/TCGA_DU_8166_19970322_19.tif,/content/drive/My Drive/Colab Notebooks/MaskRCNN_brain_mri/kaggle_3m/TCGA_DU_8166_19970322/TCGA_DU_8166_19970322_19_mask.tif
618,/content/drive/My Drive/Colab Notebooks/MaskRCNN_brain_mri/kaggle_3m/TCGA_DU_8166_19970322/TCGA_DU_8166_19970322_20.tif,/content/drive/My Drive/Colab Notebooks/MaskRCNN_brain_mri/kaggle_3m/TCGA_DU_8166_19970322/TCGA_DU_8166_19970322_20_mask.tif
619,/content/drive/My Drive/Colab Notebooks/MaskRCNN_brain_mri/kaggle_3m/TCGA_DU_8166_19970322/TCGA_DU_8166_19970322_21.tif,/content/drive/My Drive/Colab Notebooks/MaskRCNN_brain_mri/kaggle_3m/TCGA_DU_8166_19970322/TCGA_DU_8166_19970322_21_mask.tif
620,/content/drive/My Drive/Colab Notebooks/MaskRCNN_brain_mri/kaggle_3m/TCGA_DU_8166_19970322/TCGA_DU_8166_19970322_22.tif,/content/drive/My Drive/Colab Notebooks/MaskRCNN_brain_mri/kaggle_3m/TCGA_DU_8166_19970322/TCGA_DU_8166_19970322_22_mask.tif
621,/content/drive/My Drive/Colab Notebooks/MaskRCNN_brain_mri/kaggle_3m/TCGA_DU_8166_19970322/TCGA_DU_8166_19970322_23.tif,/content/drive/My Drive/Colab Notebooks/MaskRCNN_brain_mri/kaggle_3m/TCGA_DU_8166_19970322/TCGA_DU_8166_19970322_23_mask.tif
622,/content/drive/My Drive/Colab Notebooks/MaskRCNN_brain_mri/kaggle_3m/TCGA_DU_8166_19970322/TCGA_DU_8166_19970322_24.tif,/content/drive/My Drive/Colab Notebooks/MaskRCNN_brain_mri/kaggle_3m/TCGA_DU_8166_19970322/TCGA_DU_8166_19970322_24_mask.tif
623,/content/drive/My Drive/Colab Notebooks/MaskRCNN_brain_mri/kaggle_3m/TCGA_DU_8166_19970322/TCGA_DU_8166_19970322_25.tif,/content/drive/My Drive/Colab Notebooks/MaskRCNN_brain_mri/kaggle_3m/TCGA_DU_8166_19970322/TCGA_DU_8166_19970322_25_mask.tif
624,/content/drive/My Drive/Colab Notebooks/MaskRCNN_brain_mri/kaggle_3m/TCGA_DU_8166_19970322/TCGA_DU_8166_19970322_26.tif,/content/drive/My Drive/Colab Notebooks/MaskRCNN_brain_mri/kaggle_3m/TCGA_DU_8166_19970322/TCGA_DU_8166_19970322_26_mask.tif
625,/content/drive/My Drive/Colab Notebooks/MaskRCNN_brain_mri/kaggle_3m/TCGA_DU_8166_19970322/TCGA_DU_8166_19970322_27.tif,/content/drive/My Drive/Colab Notebooks/MaskRCNN_brain_mri/kaggle_3m/TCGA_DU_8166_19970322/TCGA_DU_8166_19970322_27_mask.tif
626,/content/drive/My Drive/Colab Notebooks/MaskRCNN_brain_mri/kaggle_3m/TCGA_DU_8166_19970322/TCGA_DU_8166_19970322_28.tif,/content/drive/My Drive/Colab Notebooks/MaskRCNN_brain_mri/kaggle_3m/TCGA_DU_8166_19970322/TCGA_DU_8166_19970322_28_mask.tif
627,/content/drive/My Drive/Colab Notebooks/MaskRCNN_brain_mri/kaggle_3m/TCGA_DU_8166_19970322/TCGA_DU_8166_19970322_29.tif,/content/drive/My Drive/Colab Notebooks/MaskRCNN_brain_mri/kaggle_3m/TCGA_DU_8166_19970322/TCGA_DU_8166_19970322_29_mask.tif
628,/content/drive/My Drive/Colab Notebooks/MaskRCNN_brain_mri/kaggle_3m/TCGA_DU_8166_19970322/TCGA_DU_8166_19970322_30.tif,/content/drive/My Drive/Colab Notebooks/MaskRCNN_brain_mri/kaggle_3m/TCGA_DU_8166_19970322/TCGA_DU_8166_19970322_30_mask.tif
629,/content/drive/My Drive/Colab Notebooks/MaskRCNN_brain_mri/kaggle_3m/TCGA_DU_8166_19970322/TCGA_DU_8166_19970322_31.tif,/content/drive/My Drive/Colab Notebooks/MaskRCNN_brain_mri/kaggle_3m/TCGA_DU_8166_19970322/TCGA_DU_8166_19970322_31_mask.tif
630,/content/drive/My Drive/Colab Notebooks/MaskRCNN_brain_mri/kaggle_3m/TCGA_DU_8167_19970402/TCGA_DU_8167_19970402_12.tif,/content/drive/My Drive/Colab Notebooks/MaskRCNN_brain_mri/kaggle_3m/TCGA_DU_8167_19970402/TCGA_DU_8167_19970402_12_mask.tif
631,/content/drive/My Drive/Colab Notebooks/MaskRCNN_brain_mri/kaggle_3m/TCGA_DU_8167_19970402/TCGA_DU_8167_19970402_13.tif,/content/drive/My Drive/Colab Notebooks/MaskRCNN_brain_mri/kaggle_3m/TCGA_DU_8167_19970402/TCGA_DU_8167_19970402_13_mask.tif
632,/content/drive/My Drive/Colab Notebooks/MaskRCNN_brain_mri/kaggle_3m/TCGA_DU_8167_19970402/TCGA_DU_8167_19970402_14.tif,/content/drive/My Drive/Colab Notebooks/MaskRCNN_brain_mri/kaggle_3m/TCGA_DU_8167_19970402/TCGA_DU_8167_19970402_14_mask.tif
633,/content/drive/My Drive/Colab Notebooks/MaskRCNN_brain_mri/kaggle_3m/TCGA_DU_8167_19970402/TCGA_DU_8167_19970402_15.tif,/content/drive/My Drive/Colab Notebooks/MaskRCNN_brain_mri/kaggle_3m/TCGA_DU_8167_19970402/TCGA_DU_8167_19970402_15_mask.tif
634,/content/drive/My Drive/Colab Notebooks/MaskRCNN_brain_mri/kaggle_3m/TCGA_DU_8167_19970402/TCGA_DU_8167_19970402_16.tif,/content/drive/My Drive/Colab Notebooks/MaskRCNN_brain_mri/kaggle_3m/TCGA_DU_8167_19970402/TCGA_DU_8167_19970402_16_mask.tif
635,/content/drive/My Drive/Colab Notebooks/MaskRCNN_brain_mri/kaggle_3m/TCGA_DU_8167_19970402/TCGA_DU_8167_19970402_17.tif,/content/drive/My Drive/Colab Notebooks/MaskRCNN_brain_mri/kaggle_3m/TCGA_DU_8167_19970402/TCGA_DU_8167_19970402_17_mask.tif
636,/content/drive/My Drive/Colab Notebooks/MaskRCNN_brain_mri/kaggle_3m/TCGA_DU_8167_19970402/TCGA_DU_8167_19970402_18.tif,/content/drive/My Drive/Colab Notebooks/MaskRCNN_brain_mri/kaggle_3m/TCGA_DU_8167_19970402/TCGA_DU_8167_19970402_18_mask.tif
637,/content/drive/My Drive/Colab Notebooks/MaskRCNN_brain_mri/kaggle_3m/TCGA_DU_8167_19970402/TCGA_DU_8167_19970402_19.tif,/content/drive/My Drive/Colab Notebooks/MaskRCNN_brain_mri/kaggle_3m/TCGA_DU_8167_19970402/TCGA_DU_8167_19970402_19_mask.tif
638,/content/drive/My Drive/Colab Notebooks/MaskRCNN_brain_mri/kaggle_3m/TCGA_DU_8167_19970402/TCGA_DU_8167_19970402_20.tif,/content/drive/My Drive/Colab Notebooks/MaskRCNN_brain_mri/kaggle_3m/TCGA_DU_8167_19970402/TCGA_DU_8167_19970402_20_mask.tif
639,/content/drive/My Drive/Colab Notebooks/MaskRCNN_brain_mri/kaggle_3m/TCGA_DU_8167_19970402/TCGA_DU_8167_19970402_21.tif,/content/drive/My Drive/Colab Notebooks/MaskRCNN_brain_mri/kaggle_3m/TCGA_DU_8167_19970402/TCGA_DU_8167_19970402_21_mask.tif
